"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","3","2016-10-08 14:40:00","104.66"
"A","3","2016-10-08 15:00:00","100.64"
"A","3","2016-10-08 15:20:00","106.44"
"A","3","2016-10-08 15:40:00","88.83"
"A","3","2016-10-08 16:00:00","97.31"
"A","3","2016-10-08 16:20:00","93.63"
"A","3","2016-10-08 16:40:00","154.8"
"A","3","2016-10-08 17:00:00","113.91"
"A","3","2016-10-08 17:20:00","121.59"
"A","3","2016-10-08 17:40:00","104.78"
"A","3","2016-10-08 18:00:00","101.95"
"A","3","2016-10-08 18:20:00","100.76"
"A","3","2016-10-08 18:40:00","114.75"
"A","3","2016-10-08 19:00:00","106.89"
"A","3","2016-10-08 19:20:00","119.22"
"A","3","2016-10-08 19:40:00","101.47"
"A","3","2016-10-08 20:00:00","117.07"
"A","3","2016-10-08 20:20:00","92.47"
"A","3","2016-10-08 20:40:00","98.43"
"A","3","2016-10-08 21:00:00","133.03"
"A","3","2016-10-08 21:20:00","99.77"
"A","3","2016-10-08 21:40:00","94.11"
"A","3","2016-10-08 22:00:00","89.63"
"A","3","2016-10-08 22:20:00","82.62"
"A","3","2016-10-08 22:40:00","64.11"
"A","3","2016-10-08 23:00:00","0"
"A","3","2016-10-08 23:20:00","80.56"
"A","3","2016-10-08 23:40:00","69.72"
"A","3","2016-10-09 00:00:00","0"
"A","3","2016-10-09 00:20:00","156.83"
"A","3","2016-10-09 00:40:00","302.57"
"A","3","2016-10-09 01:00:00","0"
"A","3","2016-10-09 01:20:00","0"
"A","3","2016-10-09 01:40:00","0"
"A","3","2016-10-09 02:00:00","0"
"A","3","2016-10-09 02:20:00","0"
"A","3","2016-10-09 02:40:00","0"
"A","3","2016-10-09 03:00:00","0"
"A","3","2016-10-09 03:20:00","0"
"A","3","2016-10-09 03:40:00","0"
"A","3","2016-10-09 04:00:00","94.12"
"A","3","2016-10-09 04:20:00","84.52"
"A","3","2016-10-09 04:40:00","133.36"
"A","3","2016-10-09 05:00:00","0"
"A","3","2016-10-09 05:20:00","86.35"
"A","3","2016-10-09 05:40:00","97.56"
"A","3","2016-10-09 06:00:00","105.17"
"A","3","2016-10-09 06:20:00","119.66"
"A","3","2016-10-09 06:40:00","124.75"
"A","3","2016-10-09 07:00:00","127.66"
"A","3","2016-10-09 07:20:00","150.68"
"A","3","2016-10-09 07:40:00","151.33"
"A","3","2016-10-09 08:00:00","151.23"
"A","3","2016-10-09 08:20:00","173.09"
"A","3","2016-10-09 08:40:00","182.05"
"A","3","2016-10-09 09:00:00","178.77"
"A","3","2016-10-09 09:20:00","117.69"
"A","3","2016-10-09 09:40:00","131.72"
"A","3","2016-10-09 10:00:00","109.37"
"A","3","2016-10-09 10:20:00","116.88"
"A","3","2016-10-09 10:40:00","96.75"
"A","3","2016-10-09 11:00:00","133.31"
"A","3","2016-10-09 11:20:00","88.08"
"A","3","2016-10-09 11:40:00","120.78"
"A","3","2016-10-09 12:00:00","114.7"
"A","3","2016-10-09 12:20:00","109.78"
"A","3","2016-10-09 12:40:00","80.87"
"A","3","2016-10-09 13:00:00","107.69"
"A","3","2016-10-09 13:20:00","163.56"
"A","3","2016-10-09 13:40:00","88.89"
"A","3","2016-10-09 14:00:00","110.17"
"A","3","2016-10-09 14:20:00","86.19"
"A","3","2016-10-09 14:40:00","147.12"
"A","3","2016-10-09 15:00:00","106.44"
"A","3","2016-10-09 15:20:00","74.25"
"A","3","2016-10-09 15:40:00","91.96"
"A","3","2016-10-09 16:00:00","100.25"
"A","3","2016-10-09 16:20:00","117.8"
"A","3","2016-10-09 16:40:00","152.95"
"A","3","2016-10-09 17:00:00","100.34"
"A","3","2016-10-09 17:20:00","106.75"
"A","3","2016-10-09 17:40:00","103.45"
"A","3","2016-10-09 18:00:00","125.34"
"A","3","2016-10-09 18:20:00","138.83"
"A","3","2016-10-09 18:40:00","97.76"
"A","3","2016-10-09 19:00:00","103.12"
"A","3","2016-10-09 19:20:00","102.72"
"A","3","2016-10-09 19:40:00","79.92"
"A","3","2016-10-09 20:00:00","99.27"
"A","3","2016-10-09 20:20:00","98.9"
"A","3","2016-10-09 20:40:00","81.27"
"A","3","2016-10-09 21:00:00","0"
"A","3","2016-10-09 21:20:00","99.26"
"A","3","2016-10-09 21:40:00","112.57"
"A","3","2016-10-09 22:00:00","91.68"
"A","3","2016-10-09 22:20:00","0"
"A","3","2016-10-09 22:40:00","168.59"
"A","3","2016-10-09 23:00:00","83.69"
"A","3","2016-10-09 23:20:00","87.27"
"A","3","2016-10-09 23:40:00","0"
"A","3","2016-10-10 00:00:00","78.85"
"A","3","2016-10-10 00:20:00","91.54"
"A","3","2016-10-10 00:40:00","0"
"A","3","2016-10-10 01:00:00","94.77"
"A","3","2016-10-10 01:20:00","85.93"
"A","3","2016-10-10 01:40:00","0"
"A","3","2016-10-10 02:00:00","94.52"
"A","3","2016-10-10 02:20:00","0"
"A","3","2016-10-10 02:40:00","0"
"A","3","2016-10-10 03:00:00","0"
"A","3","2016-10-10 03:20:00","0"
"A","3","2016-10-10 03:40:00","130.99"
"A","3","2016-10-10 04:00:00","86.64"
"A","3","2016-10-10 04:20:00","94.07"
"A","3","2016-10-10 04:40:00","95.06"
"A","3","2016-10-10 05:00:00","0"
"A","3","2016-10-10 05:20:00","108.86"
"A","3","2016-10-10 05:40:00","175.77"
"A","3","2016-10-10 06:00:00","94.29"
"A","3","2016-10-10 06:20:00","125.85"
"A","3","2016-10-10 06:40:00","104.37"
"A","3","2016-10-10 07:00:00","173.17"
"A","3","2016-10-10 07:20:00","158.96"
"A","3","2016-10-10 07:40:00","151.5"
"A","3","2016-10-10 08:00:00","146.38"
"A","3","2016-10-10 08:20:00","144.4"
"A","3","2016-10-10 08:40:00","144.99"
"A","3","2016-10-10 09:00:00","202.23"
"A","3","2016-10-10 09:20:00","167.24"
"A","3","2016-10-10 09:40:00","103.07"
"A","3","2016-10-10 10:00:00","145.04"
"A","3","2016-10-10 10:20:00","117.92"
"A","3","2016-10-10 10:40:00","104.88"
"A","3","2016-10-10 11:00:00","105.09"
"A","3","2016-10-10 11:20:00","128.18"
"A","3","2016-10-10 11:40:00","86.02"
"A","3","2016-10-10 12:00:00","125.69"
"A","3","2016-10-10 12:20:00","95.99"
"A","3","2016-10-10 12:40:00","96.74"
"A","3","2016-10-10 13:00:00","138.25"
"A","3","2016-10-10 13:20:00","105.21"
"A","3","2016-10-10 13:40:00","110.06"
"A","3","2016-10-10 14:00:00","130.24"
"A","3","2016-10-10 14:20:00","115.54"
"A","3","2016-10-10 14:40:00","169.75"
"A","3","2016-10-10 15:00:00","105.32"
"A","3","2016-10-10 15:20:00","108.86"
"A","3","2016-10-10 15:40:00","106.36"
"A","3","2016-10-10 16:00:00","91.55"
"A","3","2016-10-10 16:20:00","102.54"
"A","3","2016-10-10 16:40:00","103.27"
"A","3","2016-10-10 17:00:00","119.23"
"A","3","2016-10-10 17:20:00","123.44"
"A","3","2016-10-10 17:40:00","118.2"
"A","3","2016-10-10 18:00:00","129.3"
"A","3","2016-10-10 18:20:00","138.81"
"A","3","2016-10-10 18:40:00","100.94"
"A","3","2016-10-10 19:00:00","98.6"
"A","3","2016-10-10 19:20:00","115.92"
"A","3","2016-10-10 19:40:00","137.3"
"A","3","2016-10-10 20:00:00","110.76"
"A","3","2016-10-10 20:20:00","109.13"
"A","3","2016-10-10 20:40:00","119.41"
"A","3","2016-10-10 21:00:00","0"
"A","3","2016-10-10 21:20:00","0"
"A","3","2016-10-10 21:40:00","112.66"
"A","3","2016-10-10 22:00:00","181.59"
"A","3","2016-10-10 22:20:00","122.36"
"A","3","2016-10-10 22:40:00","125.88"
"A","3","2016-10-10 23:00:00","131.09"
"A","3","2016-10-10 23:20:00","79.6"
"A","3","2016-10-10 23:40:00","0"
"A","3","2016-10-11 00:00:00","0"
"A","3","2016-10-11 00:20:00","107.8"
"A","3","2016-10-11 00:40:00","86.17"
"A","3","2016-10-11 01:00:00","0"
"A","3","2016-10-11 01:20:00","0"
"A","3","2016-10-11 01:40:00","0"
"A","3","2016-10-11 02:00:00","0"
"A","3","2016-10-11 02:20:00","0"
"A","3","2016-10-11 02:40:00","70.4"
"A","3","2016-10-11 03:00:00","117.3"
"A","3","2016-10-11 03:20:00","0"
"A","3","2016-10-11 03:40:00","0"
"A","3","2016-10-11 04:00:00","0"
"A","3","2016-10-11 04:20:00","0"
"A","3","2016-10-11 04:40:00","144.36"
"A","3","2016-10-11 05:00:00","117.14"
"A","3","2016-10-11 05:20:00","96.02"
"A","3","2016-10-11 05:40:00","77.45"
"A","3","2016-10-11 06:00:00","97.47"
"A","3","2016-10-11 06:20:00","127.9"
"A","3","2016-10-11 06:40:00","93.58"
"A","3","2016-10-11 07:00:00","136.09"
"A","3","2016-10-11 07:20:00","122.1"
"A","3","2016-10-11 07:40:00","137.73"
"A","3","2016-10-11 08:00:00","146.16"
"A","3","2016-10-11 08:20:00","168.43"
"A","3","2016-10-11 08:40:00","180.4"
"A","3","2016-10-11 09:00:00","142.72"
"A","3","2016-10-11 09:20:00","121.82"
"A","3","2016-10-11 09:40:00","121.44"
"A","3","2016-10-11 10:00:00","134.14"
"A","3","2016-10-11 10:20:00","122.61"
"A","3","2016-10-11 10:40:00","85.78"
"A","3","2016-10-11 11:00:00","117.58"
"A","3","2016-10-11 11:20:00","114.77"
"A","3","2016-10-11 11:40:00","96.14"
"A","3","2016-10-11 12:00:00","168.92"
"A","3","2016-10-11 12:20:00","105.85"
"A","3","2016-10-11 12:40:00","166.31"
"A","3","2016-10-11 13:00:00","119.45"
"A","3","2016-10-11 13:20:00","117.84"
"A","3","2016-10-11 13:40:00","122.76"
"A","3","2016-10-11 14:00:00","84.14"
"A","3","2016-10-11 14:20:00","104.73"
"A","3","2016-10-11 14:40:00","95.86"
"A","3","2016-10-11 15:00:00","110.68"
"A","3","2016-10-11 15:20:00","110.43"
"A","3","2016-10-11 15:40:00","112.35"
"A","3","2016-10-11 16:00:00","102.97"
"A","3","2016-10-11 16:20:00","100.22"
"A","3","2016-10-11 16:40:00","97.48"
"A","3","2016-10-11 17:00:00","102.2"
"A","3","2016-10-11 17:20:00","149.22"
"A","3","2016-10-11 17:40:00","146.57"
"A","3","2016-10-11 18:00:00","112.86"
"A","3","2016-10-11 18:20:00","280.83"
"A","3","2016-10-11 18:40:00","127.44"
"A","3","2016-10-11 19:00:00","104.26"
"A","3","2016-10-11 19:20:00","98.88"
"A","3","2016-10-11 19:40:00","115.81"
"A","3","2016-10-11 20:00:00","98.23"
"A","3","2016-10-11 20:20:00","104.47"
"A","3","2016-10-11 20:40:00","132.75"
"A","3","2016-10-11 21:00:00","0"
"A","3","2016-10-11 21:20:00","110.05"
"A","3","2016-10-11 21:40:00","91.72"
"A","3","2016-10-11 22:00:00","95.4"
"A","3","2016-10-11 22:20:00","97.33"
"A","3","2016-10-11 22:40:00","84.92"
"A","3","2016-10-11 23:00:00","0"
"A","3","2016-10-11 23:20:00","73.12"
"A","3","2016-10-11 23:40:00","0"
"A","3","2016-10-12 00:00:00","55.96"
"A","3","2016-10-12 00:20:00","0"
"A","3","2016-10-12 00:40:00","70.64"
"A","3","2016-10-12 01:00:00","23.23"
"A","3","2016-10-12 01:20:00","108.85"
"A","3","2016-10-12 01:40:00","67.3"
"A","3","2016-10-12 02:00:00","0"
"A","3","2016-10-12 02:20:00","89.27"
"A","3","2016-10-12 02:40:00","0"
"A","3","2016-10-12 03:00:00","0"
"A","3","2016-10-12 03:20:00","0"
"A","3","2016-10-12 03:40:00","0"
"A","3","2016-10-12 04:00:00","82.2"
"A","3","2016-10-12 04:20:00","0"
"A","3","2016-10-12 04:40:00","135.59"
"A","3","2016-10-12 05:00:00","104.53"
"A","3","2016-10-12 05:20:00","0"
"A","3","2016-10-12 05:40:00","99.03"
"A","3","2016-10-12 06:00:00","93.64"
"A","3","2016-10-12 06:20:00","135.08"
"A","3","2016-10-12 06:40:00","98.11"
"A","3","2016-10-12 07:00:00","153.15"
"A","3","2016-10-12 07:20:00","138.74"
"A","3","2016-10-12 07:40:00","138.92"
"A","3","2016-10-12 08:00:00","171.63"
"A","3","2016-10-12 08:20:00","189.11"
"A","3","2016-10-12 08:40:00","207.5"
"A","3","2016-10-12 09:00:00","172.93"
"A","3","2016-10-12 09:20:00","138.97"
"A","3","2016-10-12 09:40:00","143.11"
"A","3","2016-10-12 10:00:00","131.99"
"A","3","2016-10-12 10:20:00","99.85"
"A","3","2016-10-12 10:40:00","120.28"
"A","3","2016-10-12 11:00:00","124.16"
"A","3","2016-10-12 11:20:00","86.18"
"A","3","2016-10-12 11:40:00","111.28"
"A","3","2016-10-12 12:00:00","81.89"
"A","3","2016-10-12 12:20:00","100.87"
"A","3","2016-10-12 12:40:00","95.0"
"A","3","2016-10-12 13:00:00","119.6"
"A","3","2016-10-12 13:20:00","92.87"
"A","3","2016-10-12 13:40:00","112.77"
"A","3","2016-10-12 14:00:00","105.32"
"A","3","2016-10-12 14:20:00","109.13"
"A","3","2016-10-12 14:40:00","91.23"
"A","3","2016-10-12 15:00:00","119.07"
"A","3","2016-10-12 15:20:00","110.64"
"A","3","2016-10-12 15:40:00","99.73"
"A","3","2016-10-12 16:00:00","97.4"
"A","3","2016-10-12 16:20:00","83.99"
"A","3","2016-10-12 16:40:00","112.34"
"A","3","2016-10-12 17:00:00","104.26"
"A","3","2016-10-12 17:20:00","118.68"
"A","3","2016-10-12 17:40:00","114.99"
"A","3","2016-10-12 18:00:00","113.32"
"A","3","2016-10-12 18:20:00","112.96"
"A","3","2016-10-12 18:40:00","119.21"
"A","3","2016-10-12 19:00:00","115.29"
"A","3","2016-10-12 19:20:00","92.22"
"A","3","2016-10-12 19:40:00","101.71"
"A","3","2016-10-12 20:00:00","100.0"
"A","3","2016-10-12 20:20:00","110.36"
"A","3","2016-10-12 20:40:00","129.62"
"A","3","2016-10-12 21:00:00","108.11"
"A","3","2016-10-12 21:20:00","79.94"
"A","3","2016-10-12 21:40:00","89.55"
"A","3","2016-10-12 22:00:00","112.08"
"A","3","2016-10-12 22:20:00","46.24"
"A","3","2016-10-12 22:40:00","85.95"
"A","3","2016-10-12 23:00:00","0"
"A","3","2016-10-12 23:20:00","114.68"
"A","3","2016-10-12 23:40:00","56.12"
"A","3","2016-10-13 00:00:00","0"
"A","3","2016-10-13 00:20:00","91.02"
"A","3","2016-10-13 00:40:00","60.71"
"A","3","2016-10-13 01:00:00","58.55"
"A","3","2016-10-13 01:20:00","0"
"A","3","2016-10-13 01:40:00","0"
"A","3","2016-10-13 02:00:00","93.48"
"A","3","2016-10-13 02:20:00","95.52"
"A","3","2016-10-13 02:40:00","103.75"
"A","3","2016-10-13 03:00:00","83.54"
"A","3","2016-10-13 03:20:00","0"
"A","3","2016-10-13 03:40:00","0"
"A","3","2016-10-13 04:00:00","73.95"
"A","3","2016-10-13 04:20:00","106.28"
"A","3","2016-10-13 04:40:00","0"
"A","3","2016-10-13 05:00:00","0"
"A","3","2016-10-13 05:20:00","92.81"
"A","3","2016-10-13 05:40:00","87.0"
"A","3","2016-10-13 06:00:00","121.44"
"A","3","2016-10-13 06:20:00","92.64"
"A","3","2016-10-13 06:40:00","126.67"
"A","3","2016-10-13 07:00:00","156.66"
"A","3","2016-10-13 07:20:00","106.68"
"A","3","2016-10-13 07:40:00","114.64"
"A","3","2016-10-13 08:00:00","176.52"
"A","3","2016-10-13 08:20:00","105.61"
"A","3","2016-10-13 08:40:00","159.42"
"A","3","2016-10-13 09:00:00","156.36"
"A","3","2016-10-13 09:20:00","230.05"
"A","3","2016-10-13 09:40:00","96.76"
"A","3","2016-10-13 10:00:00","105.11"
"A","3","2016-10-13 10:20:00","119.3"
"A","3","2016-10-13 10:40:00","96.98"
"A","3","2016-10-13 11:00:00","105.31"
"A","3","2016-10-13 11:20:00","90.53"
"A","3","2016-10-13 11:40:00","144.99"
"A","3","2016-10-13 12:00:00","102.66"
"A","3","2016-10-13 12:20:00","111.18"
"A","3","2016-10-13 12:40:00","117.12"
"A","3","2016-10-13 13:00:00","106.7"
"A","3","2016-10-13 13:20:00","118.16"
"A","3","2016-10-13 13:40:00","104.11"
"A","3","2016-10-13 14:00:00","97.62"
"A","3","2016-10-13 14:20:00","102.5"
"A","3","2016-10-13 14:40:00","96.49"
"A","3","2016-10-13 15:00:00","132.08"
"A","3","2016-10-13 15:20:00","117.47"
"A","3","2016-10-13 15:40:00","105.43"
"A","3","2016-10-13 16:00:00","97.46"
"A","3","2016-10-13 16:20:00","113.09"
"A","3","2016-10-13 16:40:00","119.27"
"A","3","2016-10-13 17:00:00","106.23"
"A","3","2016-10-13 17:20:00","108.75"
"A","3","2016-10-13 17:40:00","120.05"
"A","3","2016-10-13 18:00:00","113.05"
"A","3","2016-10-13 18:20:00","116.78"
"A","3","2016-10-13 18:40:00","102.01"
"A","3","2016-10-13 19:00:00","95.36"
"A","3","2016-10-13 19:20:00","122.31"
"A","3","2016-10-13 19:40:00","116.88"
"A","3","2016-10-13 20:00:00","99.64"
"A","3","2016-10-13 20:20:00","86.57"
"A","3","2016-10-13 20:40:00","103.56"
"A","3","2016-10-13 21:00:00","78.62"
"A","3","2016-10-13 21:20:00","75.0"
"A","3","2016-10-13 21:40:00","67.0"
"A","3","2016-10-13 22:00:00","74.56"
"A","3","2016-10-13 22:20:00","133.8"
"A","3","2016-10-13 22:40:00","278.2"
"A","3","2016-10-13 23:00:00","0"
"A","3","2016-10-13 23:20:00","148.21"
"A","3","2016-10-13 23:40:00","0"
"A","3","2016-10-14 00:00:00","0"
"A","3","2016-10-14 00:20:00","0"
"A","3","2016-10-14 00:40:00","0"
"A","3","2016-10-14 01:00:00","60.29"
"A","3","2016-10-14 01:20:00","90.57"
"A","3","2016-10-14 01:40:00","0"
"A","3","2016-10-14 02:00:00","0"
"A","3","2016-10-14 02:20:00","0"
"A","3","2016-10-14 02:40:00","86.82"
"A","3","2016-10-14 03:00:00","0"
"A","3","2016-10-14 03:20:00","63.68"
"A","3","2016-10-14 03:40:00","0"
"A","3","2016-10-14 04:00:00","0"
"A","3","2016-10-14 04:20:00","67.72"
"A","3","2016-10-14 04:40:00","128.25"
"A","3","2016-10-14 05:00:00","89.97"
"A","3","2016-10-14 05:20:00","106.96"
"A","3","2016-10-14 05:40:00","0"
"A","3","2016-10-14 06:00:00","114.99"
"A","3","2016-10-14 06:20:00","259.44"
"A","3","2016-10-14 06:40:00","132.44"
"A","3","2016-10-14 07:00:00","128.97"
"A","3","2016-10-14 07:20:00","157.59"
"A","3","2016-10-14 07:40:00","135.35"
"A","3","2016-10-14 08:00:00","134.78"
"A","3","2016-10-14 08:20:00","124.29"
"A","3","2016-10-14 08:40:00","131.71"
"A","3","2016-10-14 09:00:00","139.54"
"A","3","2016-10-14 09:20:00","120.72"
"A","3","2016-10-14 09:40:00","118.93"
"A","3","2016-10-14 10:00:00","112.94"
"A","3","2016-10-14 10:20:00","101.13"
"A","3","2016-10-14 10:40:00","115.66"
"A","3","2016-10-14 11:00:00","196.27"
"A","3","2016-10-14 11:20:00","110.82"
"A","3","2016-10-14 11:40:00","174.6"
"A","3","2016-10-14 12:00:00","90.44"
"A","3","2016-10-14 12:20:00","104.38"
"A","3","2016-10-14 12:40:00","96.27"
"A","3","2016-10-14 13:00:00","106.07"
"A","3","2016-10-14 13:20:00","95.45"
"A","3","2016-10-14 13:40:00","92.3"
"A","3","2016-10-14 14:00:00","72.31"
"A","3","2016-10-14 14:20:00","0"
"A","3","2016-10-14 14:40:00","0"
"A","3","2016-10-14 15:00:00","0"
"A","3","2016-10-14 15:20:00","0"
"A","3","2016-10-14 15:40:00","90.91"
"A","3","2016-10-14 16:00:00","108.57"
"A","3","2016-10-14 16:20:00","156.9"
"A","3","2016-10-14 16:40:00","113.45"
"A","3","2016-10-14 17:00:00","107.08"
"A","3","2016-10-14 17:20:00","107.79"
"A","3","2016-10-14 17:40:00","113.54"
"A","3","2016-10-14 18:00:00","120.43"
"A","3","2016-10-14 18:20:00","98.43"
"A","3","2016-10-14 18:40:00","203.15"
"A","3","2016-10-14 19:00:00","231.12"
"A","3","2016-10-14 19:20:00","135.94"
"A","3","2016-10-14 19:40:00","119.48"
"A","3","2016-10-14 20:00:00","95.09"
"A","3","2016-10-14 20:20:00","89.66"
"A","3","2016-10-14 20:40:00","127.13"
"A","3","2016-10-14 21:00:00","162.27"
"A","3","2016-10-14 21:20:00","140.65"
"A","3","2016-10-14 21:40:00","107.42"
"A","3","2016-10-14 22:00:00","107.45"
"A","3","2016-10-14 22:20:00","81.63"
"A","3","2016-10-14 22:40:00","99.01"
"A","3","2016-10-14 23:00:00","173.95"
"A","3","2016-10-14 23:20:00","98.14"
"A","3","2016-10-14 23:40:00","0"
"A","3","2016-10-15 00:00:00","79.96"
"A","3","2016-10-15 00:20:00","0"
"A","3","2016-10-15 00:40:00","74.16"
"A","3","2016-10-15 01:00:00","0"
"A","3","2016-10-15 01:20:00","0"
"A","3","2016-10-15 01:40:00","88.16"
"A","3","2016-10-15 02:00:00","82.66"
"A","3","2016-10-15 02:20:00","0"
"A","3","2016-10-15 02:40:00","0"
"A","3","2016-10-15 03:00:00","99.41"
"A","3","2016-10-15 03:20:00","0"
"A","3","2016-10-15 03:40:00","0"
"A","3","2016-10-15 04:00:00","99.17"
"A","3","2016-10-15 04:20:00","90.26"
"A","3","2016-10-15 04:40:00","0"
"A","3","2016-10-15 05:00:00","82.93"
"A","3","2016-10-15 05:20:00","0"
"A","3","2016-10-15 05:40:00","0"
"A","3","2016-10-15 06:00:00","86.17"
"A","3","2016-10-15 06:20:00","128.37"
"A","3","2016-10-15 06:40:00","189.11"
"A","3","2016-10-15 07:00:00","153.29"
"A","3","2016-10-15 07:20:00","148.45"
"A","3","2016-10-15 07:40:00","266.44"
"A","3","2016-10-15 08:00:00","345.94"
"A","3","2016-10-15 08:20:00","380.12"
"A","3","2016-10-15 08:40:00","407.56"
"A","3","2016-10-15 09:00:00","365.31"
"A","3","2016-10-15 09:20:00","380.62"
"A","3","2016-10-15 09:40:00","390.93"
"A","3","2016-10-15 10:00:00","479.41"
"A","3","2016-10-15 10:20:00","225.43"
"A","3","2016-10-15 10:40:00","132.98"
"A","3","2016-10-15 11:00:00","102.78"
"A","3","2016-10-15 11:20:00","134.03"
"A","3","2016-10-15 11:40:00","110.14"
"A","3","2016-10-15 12:00:00","108.68"
"A","3","2016-10-15 12:20:00","102.03"
"A","3","2016-10-15 12:40:00","106.82"
"A","3","2016-10-15 13:00:00","121.48"
"A","3","2016-10-15 13:20:00","108.56"
"A","3","2016-10-15 13:40:00","107.19"
"A","3","2016-10-15 14:00:00","101.44"
"A","3","2016-10-15 14:20:00","129.67"
"A","3","2016-10-15 14:40:00","122.52"
"A","3","2016-10-15 15:00:00","153.42"
"A","3","2016-10-15 15:20:00","156.3"
"A","3","2016-10-15 15:40:00","105.97"
"A","3","2016-10-15 16:00:00","186.11"
"A","3","2016-10-15 16:20:00","136.59"
"A","3","2016-10-15 16:40:00","174.77"
"A","3","2016-10-15 17:00:00","142.31"
"A","3","2016-10-15 17:20:00","119.23"
"A","3","2016-10-15 17:40:00","131.52"
"A","3","2016-10-15 18:00:00","140.16"
"A","3","2016-10-15 18:20:00","107.73"
"A","3","2016-10-15 18:40:00","525.0"
"A","3","2016-10-15 19:00:00","94.13"
"A","3","2016-10-15 19:20:00","84.68"
"A","3","2016-10-15 19:40:00","116.6"
"A","3","2016-10-15 20:00:00","113.54"
"A","3","2016-10-15 20:20:00","85.96"
"A","3","2016-10-15 20:40:00","173.74"
"A","3","2016-10-15 21:00:00","168.13"
"A","3","2016-10-15 21:20:00","79.09"
"A","3","2016-10-15 21:40:00","85.04"
"A","3","2016-10-15 22:00:00","98.05"
"A","3","2016-10-15 22:20:00","0"
"A","3","2016-10-15 22:40:00","86.81"
"A","3","2016-10-15 23:00:00","92.43"
"A","3","2016-10-15 23:20:00","146.84"
"A","3","2016-10-15 23:40:00","91.96"
"A","3","2016-10-16 00:00:00","0"
"A","3","2016-10-16 00:20:00","300.65"
"A","3","2016-10-16 00:40:00","97.71"
"A","3","2016-10-16 01:00:00","90.82"
"A","3","2016-10-16 01:20:00","0"
"A","3","2016-10-16 01:40:00","0"
"A","3","2016-10-16 02:00:00","0"
"A","3","2016-10-16 02:20:00","0"
"A","3","2016-10-16 02:40:00","0"
"A","3","2016-10-16 03:00:00","108.86"
"A","3","2016-10-16 03:20:00","0"
"A","3","2016-10-16 03:40:00","126.42"
"A","3","2016-10-16 04:00:00","28.72"
"A","3","2016-10-16 04:20:00","0"
"A","3","2016-10-16 04:40:00","0"
"A","3","2016-10-16 05:00:00","85.9"
"A","3","2016-10-16 05:20:00","131.23"
"A","3","2016-10-16 05:40:00","94.31"
"A","3","2016-10-16 06:00:00","107.9"
"A","3","2016-10-16 06:20:00","97.01"
"A","3","2016-10-16 06:40:00","87.78"
"A","3","2016-10-16 07:00:00","86.11"
"A","3","2016-10-16 07:20:00","109.48"
"A","3","2016-10-16 07:40:00","101.45"
"A","3","2016-10-16 08:00:00","114.11"
"A","3","2016-10-16 08:20:00","135.07"
"A","3","2016-10-16 08:40:00","150.17"
"A","3","2016-10-16 09:00:00","117.91"
"A","3","2016-10-16 09:20:00","129.87"
"A","3","2016-10-16 09:40:00","227.94"
"A","3","2016-10-16 10:00:00","171.94"
"A","3","2016-10-16 10:20:00","132.77"
"A","3","2016-10-16 10:40:00","160.49"
"A","3","2016-10-16 11:00:00","178.48"
"A","3","2016-10-16 11:20:00","165.33"
"A","3","2016-10-16 11:40:00","95.59"
"A","3","2016-10-16 12:00:00","93.59"
"A","3","2016-10-16 12:20:00","95.45"
"A","3","2016-10-16 12:40:00","105.63"
"A","3","2016-10-16 13:00:00","101.32"
"A","3","2016-10-16 13:20:00","113.78"
"A","3","2016-10-16 13:40:00","183.45"
"A","3","2016-10-16 14:00:00","175.09"
"A","3","2016-10-16 14:20:00","118.46"
"A","3","2016-10-16 14:40:00","121.06"
"A","3","2016-10-16 15:00:00","112.36"
"A","3","2016-10-16 15:20:00","149.56"
"A","3","2016-10-16 15:40:00","85.67"
"A","3","2016-10-16 16:00:00","168.21"
"A","3","2016-10-16 16:20:00","164.68"
"A","3","2016-10-16 16:40:00","150.38"
"A","3","2016-10-16 17:00:00","133.14"
"A","3","2016-10-16 17:20:00","137.67"
"A","3","2016-10-16 17:40:00","93.54"
"A","3","2016-10-16 18:00:00","135.56"
"A","3","2016-10-16 18:20:00","128.98"
"A","3","2016-10-16 18:40:00","147.03"
"A","3","2016-10-16 19:00:00","104.94"
"A","3","2016-10-16 19:20:00","0"
"A","3","2016-10-16 19:40:00","94.52"
"A","3","2016-10-16 20:00:00","123.63"
"A","3","2016-10-16 20:20:00","104.32"
"A","3","2016-10-16 20:40:00","92.02"
"A","3","2016-10-16 21:00:00","0"
"A","3","2016-10-16 21:20:00","100.86"
"A","3","2016-10-16 21:40:00","105.93"
"A","3","2016-10-16 22:00:00","103.64"
"A","3","2016-10-16 22:20:00","105.03"
"A","3","2016-10-16 22:40:00","77.51"
"A","3","2016-10-16 23:00:00","98.93"
"A","3","2016-10-16 23:20:00","112.98"
"A","3","2016-10-16 23:40:00","84.51"
"A","3","2016-10-17 00:00:00","89.41"
"A","3","2016-10-17 00:20:00","77.48"
"A","3","2016-10-17 00:40:00","89.99"
"A","3","2016-10-17 01:00:00","0"
"A","3","2016-10-17 01:20:00","0"
"A","3","2016-10-17 01:40:00","0"
"A","3","2016-10-17 02:00:00","0"
"A","3","2016-10-17 02:20:00","0"
"A","3","2016-10-17 02:40:00","0"
"A","3","2016-10-17 03:00:00","0"
"A","3","2016-10-17 03:20:00","88.02"
"A","3","2016-10-17 03:40:00","0"
