"time_window","A2","A3","B1","B3","C1","C3"
"2016-09-26 03:00:00","64.55","88.78","125.24666666666666","103.14666666666665","127.67499999999998","184.27"
"2016-09-26 03:20:00","45.31","105.34","92.37857142857143","95.71363636363635","139.9775","267.5325"
"2016-09-26 03:40:00","41.55","90.1","95.10666666666664","84.97","203.9833333333333","104.25"
"2016-09-26 04:00:00","40.53","85.87","103.52833333333334","93.48","160.11166666666668","174.39"
"2016-09-26 04:20:00","52.18","74.21","98.28333333333332","83.3477777777778","141.95000000000005","105.48"
"2016-09-26 04:40:00","71.52","158.42","96.42833333333333","87.66","186.11142857142858","145.22500000000005"
"2016-09-26 05:00:00","46.12","100.41","86.9390909090909","111.25","143.11250000000004","140.90399999999997"
"2016-09-26 05:20:00","53.5","122.7","99.668","138.92","163.8875","189.78500000000003"
"2016-09-26 05:40:00","73.13","115.22","102.16","45.72","663.05","116.63"
"2016-09-26 06:00:00","49.35","128.31","126.09117647058822","82.57","145.78294117647062","189.363"
"2016-09-26 06:20:00","55.6","95.12","117.72","76.85","113.35","210.19714285714284"
"2016-09-26 06:40:00","72.58","288.98","144.22","55.17","155.76","153.6533333333333"
"2016-09-26 07:00:00","60.91","202.41","117.08629629629631","102.45","210.77","145.33714285714288"
"2016-09-26 07:20:00","60.54","267.14","109.32","90.15","170.3625","134.19"
"2016-09-26 07:40:00","65.68","180.44","86.03","87.74","137.51","127.34"
"2016-09-26 08:00:00","99.71","350.52","155.16","121.97","154.47","132.38"
"2016-09-26 08:20:00","118.74","470.3","176.43","107.77","135.31","168.91"
"2016-09-26 08:40:00","108.1","393.42","114.98","100.85","146.9","166.40727272727275"
"2016-09-26 09:00:00","112.43","295.16","115.39","147.62","219.8","164.8"
"2016-09-26 09:20:00","118.77","274.15","117.72730769230768","99.05","148.77","224.91"
"2016-09-26 09:40:00","61.56","123.99","165.4","76.18","145.99","134.17"
"2016-09-26 10:00:00","95.68","117.6","135.33","121.31","173.42","200.78684210526316"
"2016-09-26 10:20:00","75.72","131.45","62.17","101.86","148.07","202.84"
"2016-09-26 10:40:00","47.31","114.77","100.32","105.08","148.04","167.04681818181817"
"2016-09-26 11:00:00","53.34","129.49","124.72","111.06","155.26","181.02"
"2016-09-26 11:20:00","53.41","79.45","138.21","89.94","145.11","165.31727272727272"
"2016-09-26 11:40:00","73.81","102.86","108.05","119.51","196.04","207.92"
"2016-09-26 12:00:00","69.86","101.74","97.77","91.71","115.14","156.1315789473684"
"2016-09-26 12:20:00","68.96","84.66","111.69","83.2","151.34","156.2127777777778"
"2016-09-26 12:40:00","50.36","89.18","103.02","104.86","188.9","132.34"
"2016-09-26 13:00:00","54.09","102.52","106.09","89.67","167.3","178.94"
"2016-09-26 13:20:00","78.28","112.32","134.41","106.64","147.99","168.59708333333333"
"2016-09-26 13:40:00","63.49","112.34","110.98","104.79","141.74","171.21"
"2016-09-26 14:00:00","51.27","101.25","112.94","61.88","155.33","184.905"
"2016-09-26 14:20:00","80.04","316.71","152.95","245.05","198.09","161.97"
"2016-09-26 14:40:00","83.22","116.12","144.31","97.77","173.37","149.18"
"2016-09-26 15:00:00","63.7","94.27","124.20846153846158","98.44","159.36","174.16130434782607"
"2016-09-26 15:20:00","58.88","100.93","138.4","126.22","170.74","191.5"
"2016-09-26 15:40:00","54.33","81.52","141.87","83.06","164.83","163.89"
"2016-09-26 16:00:00","65.47","102.13","115.2","100.12","201.97","184.25"
"2016-09-26 16:20:00","60.94","111.68","136.3","132.87","162.98","114.0"
"2016-09-26 16:40:00","67.63","106.35","83.96","114.46","185.5240740740741","194.6569565217392"
"2016-09-26 17:00:00","59.77","91.7","117.59","114.31","170.57","194.52"
"2016-09-26 17:20:00","67.04","98.46","390.46","75.83","278.05","143.88"
"2016-09-26 17:40:00","56.25","119.45","341.11","133.28","338.6","293.15"
"2016-09-26 18:00:00","71.27","99.21","79.44","175.05","205.6309523809524","209.85"
"2016-09-26 18:20:00","68.98","103.93","146.2986956521739","102.9","277.5","163.0"
"2016-09-26 18:40:00","131.77","125.1","128.91","119.94","132.96","175.99"
"2016-09-26 19:00:00","73.57","129.38","140.89","77.0","244.56","200.79"
"2016-09-26 19:20:00","107.5","113.46","90.32","73.55","247.11","182.77266666666668"
"2016-09-26 19:40:00","76.02","118.54","101.77","70.41","264.31","188.3705"
"2016-09-26 20:00:00","58.02","122.29","110.72583333333336","62.94","124.78","205.89764705882354"
"2016-09-26 20:20:00","57.48","104.19","123.8","99.3092","205.3","171.372"
"2016-09-26 20:40:00","78.67","132.69","108.41","97.51","179.07083333333333","147.29"
"2016-09-26 21:00:00","62.02","161.56","158.12","92.99708333333332","192.95809523809524","177.86941176470592"
"2016-09-26 21:20:00","48.15","86.19","96.0","92.72","223.23","166.95357142857142"
"2016-09-26 21:40:00","50.77","94.2","123.71705882352941","81.24","186.1561111111112","186.6063636363636"
"2016-09-26 22:00:00","64.32","104.39","110.99","103.0","157.38","176.48"
"2016-09-26 22:20:00","58.26","90.98","114.87","93.23","165.08866666666663","156.317"
"2016-09-26 22:40:00","42.18","102.1562962962963","121.93","78.27952380952381","165.6784210526316","136.09"
"2016-09-26 23:00:00","48.91","87.27","170.22","81.1","176.36882352941174","167.2"
"2016-09-26 23:20:00","65.66","171.47","98.29526315789472","96.25083333333332","146.41444444444446","146.985"
"2016-09-26 23:40:00","50.09347826086956","92.38","116.44200000000004","84.93545454545455","158.15400000000002","154.264"
"2016-09-27 00:00:00","58.56576923076921","96.36176470588236","91.41166666666668","93.60470588235296","154.95363636363638","161.7188888888889"
"2016-09-27 00:20:00","44.65","82.02","64.5","92.20583333333332","182.60666666666665","152.495"
"2016-09-27 00:40:00","48.21","98.41055555555555","126.74666666666668","79.73142857142855","165.66857142857143","164.485"
"2016-09-27 01:00:00","66.62","89.17176470588232","135.27375000000004","84.14454545454545","184.69374999999997","268.25666666666666"
"2016-09-27 01:20:00","47.1","84.94384615384614","97.08","90.72555555555556","144.62750000000003","120.31"
"2016-09-27 01:40:00","43.94","91.55","93.29666666666664","81.52833333333331","164.14666666666668","191.075"
"2016-09-27 02:00:00","60.69749999999999","98.36285714285714","107.47","68.16","129.39249999999996","160.996"
"2016-09-27 02:20:00","34.16","89.88125","101.41","91.38111111111107","169.68499999999997","172.7"
"2016-09-27 02:40:00","53.19789473684211","86.96","146.60500000000005","85.95666666666668","156.79","173.245"
"2016-09-27 03:00:00","38.66","88.91","119.55","108.41","127.675","189.85"
"2016-09-27 03:20:00","21.54","128.37","92.37857142857143","73.35","139.9775","267.5325"
"2016-09-27 03:40:00","57.3826923076923","381.58","95.10666666666668","83.81","203.9833333333333","104.25"
"2016-09-27 04:00:00","38.86","99.39449999999998","103.52833333333332","77.44999999999997","160.11166666666668","183.71"
"2016-09-27 04:20:00","66.93","102.35714285714286","98.28333333333336","83.34777777777778","141.95000000000005","148.06"
"2016-09-27 04:40:00","76.85","93.8","96.42833333333333","103.3","186.11142857142852","145.22500000000005"
"2016-09-27 05:00:00","44.46","22.31","86.9390909090909","82.63307692307693","143.11250000000004","140.90399999999997"
"2016-09-27 05:20:00","54.34","105.0","107.32","59.64","163.8875","189.785"
"2016-09-27 05:40:00","53.511111111111106","80.28","105.13","109.12","197.85625","293.23"
"2016-09-27 06:00:00","44.23","91.58","126.09117647058822","77.4","160.08","189.363"
"2016-09-27 06:20:00","54.923571428571435","109.63","116.70888888888891","86.37","165.19","210.19714285714286"
"2016-09-27 06:40:00","57.25","114.37","199.33","94.15","185.28","153.65333333333328"
"2016-09-27 07:00:00","76.94","179.16","123.8","73.08","205.26","145.33714285714288"
"2016-09-27 07:20:00","63.41","178.87","117.41260869565214","79.24","170.3625","143.08214285714286"
"2016-09-27 07:40:00","60.54","161.99","241.25","116.28","145.75","279.0"
"2016-09-27 08:00:00","85.51","148.05","134.93","79.88","156.71","162.92266666666663"
"2016-09-27 08:20:00","102.5","195.2","184.39","74.45","147.11","164.0353333333333"
"2016-09-27 08:40:00","81.75","193.67","90.89","99.58","175.22","117.5"
"2016-09-27 09:00:00","72.47","158.68","215.11","123.24","175.5046153846154","142.73"
"2016-09-27 09:20:00","68.74","129.74","169.22","97.09","201.19","162.13"
"2016-09-27 09:40:00","76.25","135.57","135.38","112.37","166.0","167.55666666666662"
"2016-09-27 10:00:00","75.33","142.41","115.27","119.68214285714285","142.54","179.18"
"2016-09-27 10:20:00","52.68","106.23","136.91","111.76","147.83","181.2440909090909"
"2016-09-27 10:40:00","67.18","76.14","119.79","91.79","175.81","167.04681818181817"
"2016-09-27 11:00:00","63.22","144.3","124.95370370370371","78.68","197.28","122.86"
"2016-09-27 11:20:00","54.88","118.49","110.77","95.34","164.63","244.07"
"2016-09-27 11:40:00","111.4","105.8","139.61","96.85","163.01","186.3594117647059"
"2016-09-27 12:00:00","55.66","91.99","111.90884615384616","110.55","172.36","194.36"
"2016-09-27 12:20:00","51.09","69.94","112.94","90.49","776.62","156.73"
"2016-09-27 12:40:00","58.27","102.05","119.1","121.33","303.25","200.95"
"2016-09-27 13:00:00","174.24","123.15","98.75","102.43","180.5207407407407","124.64"
"2016-09-27 13:20:00","67.81","101.81","125.93","100.99","151.15","170.97"
"2016-09-27 13:40:00","65.99","88.61","108.63","94.99","174.85","93.25"
"2016-09-27 14:00:00","64.88","109.78","117.73","127.2","179.22","171.33"
"2016-09-27 14:20:00","41.56","122.03","108.7","101.93","166.62","188.52"
"2016-09-27 14:40:00","56.23","104.77","135.8025","114.87","166.92","151.35"
"2016-09-27 15:00:00","64.58","110.55","104.7","95.7","199.7","144.14"
"2016-09-27 15:20:00","50.21","105.39","129.21","93.44","215.97","170.16"
"2016-09-27 15:40:00","68.7","108.14","142.57","113.73","174.03","195.67"
"2016-09-27 16:00:00","95.24","192.53","142.26","68.18","177.08","283.18"
"2016-09-27 16:20:00","109.61","91.62","138.5","74.01","199.04","372.56"
"2016-09-27 16:40:00","228.34","109.52","125.14","127.74","294.21","208.22"
"2016-09-27 17:00:00","72.16","111.67","138.59","67.6","174.22","208.42"
"2016-09-27 17:20:00","51.75","102.73","118.89","72.14","139.8","152.17"
"2016-09-27 17:40:00","62.59","104.64","97.87","78.44","420.62","168.59"
"2016-09-27 18:00:00","56.45","115.85","121.61","109.21","253.75","180.248"
"2016-09-27 18:20:00","101.11","128.57","124.29","99.02","258.69318181818176","167.87"
"2016-09-27 18:40:00","71.33","116.37","108.48","85.14","180.21","176.82"
"2016-09-27 19:00:00","48.19","95.93","157.8063636363636","114.45","276.26","170.00294117647056"
"2016-09-27 19:20:00","72.46","103.55","115.13","80.78","146.75","182.77266666666668"
"2016-09-27 19:40:00","65.33","84.69","108.22","72.84","163.99","122.96"
"2016-09-27 20:00:00","63.62","112.47","97.41","101.22","222.85","182.95"
"2016-09-27 20:20:00","61.8","139.54","134.7","154.9","175.02","122.6"
"2016-09-27 20:40:00","55.53","141.35","115.46","83.4","161.9","160.28473684210525"
"2016-09-27 21:00:00","60.86","118.94","119.39","68.97","227.09","177.86941176470592"
"2016-09-27 21:20:00","57.3","78.43","114.98619047619049","81.8","231.0","182.6"
"2016-09-27 21:40:00","63.5","91.43","129.75","85.10666666666664","139.33","186.6063636363636"
"2016-09-27 22:00:00","46.73","129.99","114.8676923076923","65.8","191.6954545454546","170.28999999999996"
"2016-09-27 22:20:00","58.46","75.17","107.7","223.32","165.08866666666663","117.67"
"2016-09-27 22:40:00","58.94","95.89","118.01545454545452","78.27952380952381","165.6784210526316","173.255"
"2016-09-27 23:00:00","41.22","98.95666666666666","118.84636363636362","80.4884210526316","234.27","167.2"
"2016-09-27 23:20:00","51.22916666666667","75.2","107.8","55.66","192.28","146.985"
"2016-09-27 23:40:00","43.39","104.46699999999998","86.96","84.93545454545453","207.05","154.264"
"2016-09-28 00:00:00","58.56576923076923","122.48","91.41166666666668","93.60470588235296","154.95363636363638","161.7188888888889"
"2016-09-28 00:20:00","51.15599999999999","118.29941176470591","103.82","50.45","182.60666666666665","152.49499999999995"
"2016-09-28 00:40:00","81.26","89.78","126.74666666666668","64.93","165.66857142857143","164.485"
"2016-09-28 01:00:00","220.07","133.3","135.27375","84.14454545454545","196.54","268.25666666666666"
"2016-09-28 01:20:00","41.99","67.64","81.19","90.72555555555552","144.62750000000003","142.29666666666662"
"2016-09-28 01:40:00","47.37722222222222","86.19","93.29666666666664","95.97","164.14666666666668","191.075"
"2016-09-28 02:00:00","60.69749999999999","75.17","107.47","57.52","129.39249999999996","160.99600000000004"
"2016-09-28 02:20:00","34.52","134.39","101.40999999999998","91.38111111111108","169.68499999999997","172.7"
"2016-09-28 02:40:00","51.24","125.65","146.60500000000005","83.67","182.83333333333337","173.245"
"2016-09-28 03:00:00","44.7","201.71","125.24666666666668","87.0","127.67499999999997","189.84999999999997"
"2016-09-28 03:20:00","51.29","84.52454545454545","92.37857142857142","95.71363636363635","139.9775","267.5325"
"2016-09-28 03:40:00","86.72","267.75","95.10666666666668","89.78300000000002","339.57","104.25"
"2016-09-28 04:00:00","46.69","99.39449999999997","103.52833333333334","77.44999999999997","160.11166666666668","174.39"
"2016-09-28 04:20:00","54.58","199.97","98.28333333333332","83.34777777777776","141.95000000000005","148.06"
"2016-09-28 04:40:00","73.47","113.55666666666669","96.42833333333333","87.2676923076923","186.11142857142852","145.22500000000005"
"2016-09-28 05:00:00","34.79","95.93","86.9390909090909","82.63307692307693","143.11250000000004","140.90399999999997"
"2016-09-28 05:20:00","56.39","94.83","99.668","77.25","163.88750000000005","189.785"
"2016-09-28 05:40:00","57.65","118.92","124.02","50.09","197.85625","187.42"
"2016-09-28 06:00:00","46.83","102.6","126.09117647058822","47.92","207.25","195.95"
"2016-09-28 06:20:00","56.36","201.69","116.70888888888894","109.83","175.35","210.19714285714284"
"2016-09-28 06:40:00","51.61","147.19","170.18","98.83","172.74","153.65333333333328"
"2016-09-28 07:00:00","47.5","174.77","152.38","99.07814814814816","298.05","199.76"
"2016-09-28 07:20:00","75.28","156.31","94.45","83.34","170.3625","194.37"
"2016-09-28 07:40:00","65.2","206.65","85.82","95.7","186.56","164.74599999999995"
"2016-09-28 08:00:00","72.32","164.87","99.48","96.99","266.77","172.21"
"2016-09-28 08:20:00","75.79","171.21","100.91","136.58","129.2","113.4"
"2016-09-28 08:40:00","58.42","200.28","136.0","99.99","181.59","113.03"
"2016-09-28 09:00:00","70.54","209.94","115.39","132.97","264.03","169.572"
"2016-09-28 09:20:00","65.34","213.66","117.72730769230768","137.62","199.28","209.19"
"2016-09-28 09:40:00","69.52","159.05","127.27","88.1","194.66","195.32"
"2016-09-28 10:00:00","59.16","111.1","100.75","68.7","183.96","200.78684210526313"
"2016-09-28 10:20:00","69.25","102.56","116.42","77.87","177.2857692307692","181.2440909090909"
"2016-09-28 10:40:00","59.79","130.9","119.31","118.62","170.61","243.34"
"2016-09-28 11:00:00","61.69","110.18","75.62","108.91","307.19","159.4047619047619"
"2016-09-28 11:20:00","58.71","112.72","121.81","83.77","173.70076923076928","212.29"
"2016-09-28 11:40:00","54.17","132.39","126.39","68.16","178.71703703703704","186.35941176470584"
"2016-09-28 12:00:00","63.83","134.08","136.5","92.38","203.41","172.55"
"2016-09-28 12:20:00","43.62","104.5","115.43","124.63","199.67","134.51"
"2016-09-28 12:40:00","170.04","109.62","101.01","100.35","135.91","176.5359259259259"
"2016-09-28 13:00:00","68.81","159.96","106.85","89.51","187.27","192.67"
"2016-09-28 13:20:00","74.85","136.15","128.91","102.38","188.47","154.57"
"2016-09-28 13:40:00","59.24","102.12","108.67","90.71","174.48","327.96"
"2016-09-28 14:00:00","63.88","97.4","116.08","80.51","177.53","168.99"
"2016-09-28 14:20:00","66.03","112.37","108.03","89.62","204.2628","107.59"
"2016-09-28 14:40:00","53.67","135.21","112.93","128.72","197.74","177.44"
"2016-09-28 15:00:00","54.0","131.29","126.7","93.02","217.98","159.96"
"2016-09-28 15:20:00","81.56","100.19","172.58","89.35","216.3","142.26"
"2016-09-28 15:40:00","52.69","122.42","124.71428571428574","95.64","175.07","137.87"
"2016-09-28 16:00:00","70.76","121.16","195.83","165.37","186.71615384615387","173.07"
"2016-09-28 16:20:00","70.11","117.2","165.81","122.28","137.62","167.47"
"2016-09-28 16:40:00","85.11","104.52","128.87440000000004","89.09","126.19","180.61"
"2016-09-28 17:00:00","64.11","122.52","139.8","111.17","208.79","142.23"
"2016-09-28 17:20:00","103.03","112.68","130.36","118.05","212.99192307692303","223.2"
"2016-09-28 17:40:00","80.1","128.67","162.0996153846154","85.82","174.49","183.27"
"2016-09-28 18:00:00","118.64","133.99","138.095652173913","179.1","331.38","366.94"
"2016-09-28 18:20:00","66.99","115.91","146.29869565217388","100.25","179.38","248.93"
"2016-09-28 18:40:00","81.9","112.29","139.05541666666664","123.33","249.05","200.61380952380952"
"2016-09-28 19:00:00","73.6","103.28","156.05","143.2","262.68","168.49"
"2016-09-28 19:20:00","99.71","92.54","208.84","97.85730769230769","559.17","182.77266666666668"
"2016-09-28 19:40:00","119.49","123.44","116.77619047619045","65.61","179.37","129.03"
"2016-09-28 20:00:00","75.28","110.54","110.32","122.29","184.72","205.8976470588236"
"2016-09-28 20:20:00","89.59","127.3","128.57","109.22","254.36","171.372"
"2016-09-28 20:40:00","49.87","151.95","148.0","114.9","229.56","295.64"
"2016-09-28 21:00:00","62.32","110.02","122.36","72.05","240.39","114.94"
"2016-09-28 21:20:00","80.95","105.75","114.98619047619049","108.86","281.61","166.95357142857142"
"2016-09-28 21:40:00","65.65","97.21","123.71705882352943","79.67","178.29","194.44"
"2016-09-28 22:00:00","59.81","100.88555555555556","114.8676923076923","83.16","191.6954545454546","170.28999999999996"
"2016-09-28 22:20:00","45.76","94.01807692307692","115.04411764705885","91.57","157.2","156.317"
"2016-09-28 22:40:00","41.77","137.0","118.01545454545456","78.27952380952381","190.56","173.255"
"2016-09-28 23:00:00","32.58","87.71","118.84636363636362","96.69","176.36882352941169","167.20000000000005"
"2016-09-28 23:20:00","48.76","108.9385185185185","98.29526315789472","96.25083333333332","188.19","146.98500000000004"
"2016-09-28 23:40:00","50.09347826086957","104.46699999999998","106.22","84.93545454545453","144.72","154.264"
"2016-09-29 00:00:00","58.56576923076923","96.36176470588236","91.41166666666668","76.27","154.95363636363638","161.7188888888889"
"2016-09-29 00:20:00","64.85","118.29941176470591","92.75428571428571","98.55","182.60666666666665","152.49499999999995"
"2016-09-29 00:40:00","44.56","98.41055555555555","114.25","79.73142857142857","165.66857142857143","164.48500000000004"
"2016-09-29 01:00:00","198.4","89.17176470588234","59.31","84.14454545454544","166.64","268.25666666666666"
"2016-09-29 01:20:00","95.56","84.94384615384614","173.27874999999997","112.19","144.62750000000003","142.29666666666662"
"2016-09-29 01:40:00","56.02","92.83333333333334","121.02","81.52833333333331","164.14666666666662","191.075"
"2016-09-29 02:00:00","92.59","98.36285714285714","107.47","61.77999999999999","129.39249999999996","160.996"
"2016-09-29 02:20:00","55.93086956521738","104.81","101.40999999999998","91.38111111111108","169.68499999999997","172.70000000000005"
"2016-09-29 02:40:00","53.197894736842095","89.1942857142857","146.60500000000005","85.95666666666668","182.83333333333337","173.245"
"2016-09-29 03:00:00","41.0","104.32071428571426","125.24666666666666","103.14666666666666","127.675","189.85"
"2016-09-29 03:20:00","52.98","94.09","92.37857142857142","101.02","134.88","190.79"
"2016-09-29 03:40:00","35.78","88.56","90.88","89.78300000000004","203.98333333333332","104.25"
"2016-09-29 04:00:00","59.08","108.95","103.52833333333332","116.25","160.11166666666668","174.39"
"2016-09-29 04:20:00","41.87","102.35714285714286","94.61","83.34777777777778","141.95000000000005","148.05999999999997"
"2016-09-29 04:40:00","58.86","97.71","96.42833333333333","87.26769230769231","186.11142857142852","145.225"
"2016-09-29 05:00:00","51.81","104.09","93.56","82.63307692307693","143.11250000000004","140.90399999999997"
"2016-09-29 05:20:00","48.93","98.98590909090908","99.668","91.23","214.31","189.78500000000003"
"2016-09-29 05:40:00","51.7","84.84","112.7975","85.13000000000002","197.85625","167.22857142857143"
"2016-09-29 06:00:00","64.93","91.43","126.09117647058822","61.02","145.7829411764706","189.36300000000003"
"2016-09-29 06:20:00","45.46","116.94","116.70888888888891","92.03","151.84304347826088","210.19714285714286"
"2016-09-29 06:40:00","63.76","151.57","156.13","144.44","146.11","153.65333333333328"
"2016-09-29 07:00:00","51.28","159.95","171.97","100.44","129.33","145.33714285714288"
"2016-09-29 07:20:00","56.83","267.78","117.41260869565217","96.37","218.41","162.62"
"2016-09-29 07:40:00","63.03","174.5","109.09608695652172","135.75","171.4444444444444","231.78"
"2016-09-29 08:00:00","73.07","170.06","119.83","82.11","155.93","162.92266666666666"
"2016-09-29 08:20:00","141.82","355.04","141.94","124.14","163.95640000000003","150.58"
"2016-09-29 08:40:00","129.67","368.73","100.23","177.03","154.89","134.68"
"2016-09-29 09:00:00","90.4","229.9","121.73","109.06","173.94","174.14"
"2016-09-29 09:20:00","66.93","290.79","87.43","111.64","137.62","164.42"
"2016-09-29 09:40:00","74.33","183.61","130.38","107.14","214.12","167.55666666666662"
"2016-09-29 10:00:00","80.7","141.68","123.23962962962965","110.1","163.29","200.7868421052631"
"2016-09-29 10:20:00","76.97","107.79","118.22","89.43","137.71","155.75"
"2016-09-29 10:40:00","58.1","100.12","152.54","98.6","162.52","167.04681818181817"
"2016-09-29 11:00:00","57.12","109.88","136.06","97.55","126.19","137.57"
"2016-09-29 11:20:00","62.5","96.3","139.31","99.74","153.57","165.31727272727272"
"2016-09-29 11:40:00","51.22","130.47","370.48","92.22","183.59","146.49"
"2016-09-29 12:00:00","75.24","95.24","111.90884615384616","67.54","161.85","156.1315789473684"
"2016-09-29 12:20:00","85.82","100.09","165.34","84.42","153.07","156.2127777777778"
"2016-09-29 12:40:00","54.3","94.66","145.14","101.06","135.81","176.53592592592594"
"2016-09-29 13:00:00","76.45","111.67","122.48807692307692","89.42","183.33","166.12"
"2016-09-29 13:20:00","62.28","102.68","127.39","76.1","185.75","111.76"
"2016-09-29 13:40:00","57.68","121.59","127.44333333333331","102.3","131.07","202.15"
"2016-09-29 14:00:00","83.33","101.2","84.03","80.97","137.49","146.26"
"2016-09-29 14:20:00","66.81","124.61","108.64","127.23","145.4","119.36"
"2016-09-29 14:40:00","66.48","115.5","115.3","113.6","147.12","85.49"
"2016-09-29 15:00:00","67.8","93.13","112.4","97.22","146.81","173.48"
"2016-09-29 15:20:00","97.1","146.85","126.35","107.95","141.04","182.25"
"2016-09-29 15:40:00","58.38","106.39","129.72","87.8","183.92","200.95"
"2016-09-29 16:00:00","78.89","120.05","132.16","81.14","176.72","209.93"
"2016-09-29 16:20:00","39.48","122.51","116.03","133.97","151.42","152.61"
"2016-09-29 16:40:00","64.73","110.97","149.6","119.45","185.5240740740741","194.65695652173912"
"2016-09-29 17:00:00","79.41","145.52","125.97","96.58","156.92","176.56"
"2016-09-29 17:20:00","59.8","122.83","214.16","130.09","212.99192307692311","184.95"
"2016-09-29 17:40:00","69.24","118.9","134.93","122.21","210.7404166666666","209.08315789473681"
"2016-09-29 18:00:00","65.5","122.25714285714285","138.095652173913","117.02","205.6309523809524","180.248"
"2016-09-29 18:20:00","44.39","119.3040740740741","146.2986956521739","1498.97","280.56","198.7390000000001"
"2016-09-29 18:40:00","67.33","214.43","139.84","174.26","247.59","189.05"
"2016-09-29 19:00:00","72.75","129.68","157.8063636363636","112.57","218.28","170.00294117647059"
"2016-09-29 19:20:00","63.19","120.43","158.71","68.27","195.75","182.77266666666668"
"2016-09-29 19:40:00","65.68","96.75","119.13","107.92","170.85","161.26"
"2016-09-29 20:00:00","61.92","123.22","136.13","136.46","199.12","355.05"
"2016-09-29 20:20:00","101.95","131.59","120.52703703703706","95.11","184.8372727272728","108.53"
"2016-09-29 20:40:00","56.38","121.17","104.41","123.84","179.07083333333333","160.28473684210527"
"2016-09-29 21:00:00","63.2","105.95","132.72","63.65","192.95809523809518","177.86941176470592"
"2016-09-29 21:20:00","62.54","179.69","129.59","82.33","191.69095238095238","166.95357142857142"
"2016-09-29 21:40:00","78.34","125.97","100.59","186.74","202.56","168.57"
"2016-09-29 22:00:00","81.48","91.82","114.8676923076923","72.56","175.47","170.28999999999996"
"2016-09-29 22:20:00","50.5","91.18","72.97","93.87","157.34","118.75"
"2016-09-29 22:40:00","50.63","91.56","118.01545454545452","124.5","165.6784210526316","173.255"
"2016-09-29 23:00:00","45.36","98.95666666666666","118.8463636363636","80.48842105263158","134.86","136.3"
"2016-09-29 23:20:00","43.51","108.93851851851852","98.29526315789472","96.25083333333332","146.41444444444446","146.98500000000004"
"2016-09-29 23:40:00","74.62","94.81","116.44200000000004","84.93545454545453","268.59","154.26400000000004"
"2016-09-30 00:00:00","46.18","96.36176470588236","91.41166666666668","88.41","176.91","171.95"
"2016-09-30 00:20:00","40.56","263.87","92.75428571428571","72.08","182.60666666666665","152.49499999999995"
"2016-09-30 00:40:00","63.99","98.41055555555555","126.74666666666668","79.73142857142855","165.66857142857143","164.485"
"2016-09-30 01:00:00","66.13","89.17176470588234","135.27375000000004","96.82","131.87","268.25666666666666"
"2016-09-30 01:20:00","54.09","75.26","173.27874999999997","90.72555555555556","144.62750000000003","142.29666666666662"
"2016-09-30 01:40:00","58.13","92.83333333333334","93.29666666666664","81.52833333333331","164.14666666666662","191.075"
"2016-09-30 02:00:00","100.75","85.32","107.47","61.77999999999999","129.39249999999996","160.996"
"2016-09-30 02:20:00","52.65","89.88125","101.40999999999998","91.38111111111112","169.68499999999997","172.70000000000005"
"2016-09-30 02:40:00","49.08","57.15","146.60500000000005","85.95666666666668","182.8333333333334","173.24499999999995"
"2016-09-30 03:00:00","44.12","105.73","125.24666666666668","103.14666666666666","127.67499999999997","189.85"
"2016-09-30 03:20:00","61.31","84.52454545454545","92.37857142857142","95.71363636363638","139.9775","267.5324999999999"
"2016-09-30 03:40:00","47.59","134.59083333333334","95.10666666666668","62.78","203.98333333333335","104.25"
"2016-09-30 04:00:00","55.89","76.2","103.52833333333334","77.44999999999997","160.11166666666668","174.39"
"2016-09-30 04:20:00","44.18","227.73","81.02","103.37","141.95000000000005","148.05999999999997"
"2016-09-30 04:40:00","47.72","93.44","91.21","13.33","186.11142857142858","109.75"
"2016-09-30 05:00:00","75.15","79.2","86.9390909090909","82.63307692307693","143.1125","140.90399999999997"
"2016-09-30 05:20:00","41.13","98.9859090909091","99.668","76.73941176470588","122.62","189.78500000000003"
"2016-09-30 05:40:00","47.88","102.45384615384614","122.05","73.28","166.07","167.22857142857143"
"2016-09-30 06:00:00","47.53","77.73","116.04","51.6","145.7829411764706","154.6"
"2016-09-30 06:20:00","34.38","97.77","168.5","79.34","151.84304347826088","210.19714285714286"
"2016-09-30 06:40:00","55.16","79.44","136.11","90.9","119.46","153.65333333333328"
"2016-09-30 07:00:00","59.17","159.56","125.96","109.03","172.49869565217392","104.37"
"2016-09-30 07:20:00","70.2","177.93","301.38","61.54","170.3625","134.46"
"2016-09-30 07:40:00","54.63","212.1","118.11","104.37","171.4444444444444","164.74599999999998"
"2016-09-30 08:00:00","70.9","233.79","137.96","103.32","162.66000000000003","170.22"
"2016-09-30 08:20:00","101.35","199.18","136.92","89.59","169.33","98.3"
"2016-09-30 08:40:00","85.54","248.47","136.4","121.16","133.33","157.82"
"2016-09-30 09:00:00","66.62","157.7","129.36","77.68","166.91","169.572"
"2016-09-30 09:20:00","62.27","142.89","111.08","97.85","173.6","182.9242857142857"
"2016-09-30 09:40:00","88.5","115.32","117.02","90.24","153.69","130.02"
"2016-09-30 10:00:00","71.5","129.16","156.42","120.98","158.21","272.61"
"2016-09-30 10:20:00","94.81","129.36","121.61","101.48","145.28","138.6"
"2016-09-30 10:40:00","59.35","119.17","139.43","105.7","165.55","101.31"
